0,Condition,Drugname,Value
3528,Multiple Sclerosis,Glatopa,0.009633629
3529,Multiple Sclerosis,H.P. Acthar Gel,0.004888544
3530,Multiple Sclerosis,Interferon beta-1a,0.103561264
3531,Multiple Sclerosis,Interferon beta-1b,0.18010548
3532,Multiple Sclerosis,Lemtrada,0.356662136
3533,Multiple Sclerosis,Modafinil,0.340239127
3534,Multiple Sclerosis,Natalizumab,0.364420479
3535,Multiple Sclerosis,Peginterferon beta-1a,0.009653512
3536,Multiple Sclerosis,Plegridy,0.019302729
3537,Multiple Sclerosis,Provigil,0.413634413
3538,Multiple Sclerosis,Rebif,0.148855084
3539,Multiple Sclerosis,Rebif Rebidose,0.008084544
3540,Multiple Sclerosis,Tecfidera,0.221085045
3541,Multiple Sclerosis,Teriflunomide,0.146112647
3542,Multiple Sclerosis,Tysabri,0.422322791
3543,Mumps Prophylaxis,Mumps virus vaccine,0
3544,Muscle Pain,Acetaminophen,0.742705875
3545,Muscle Pain,Acetaminophen / caffeine / magnesium salicylate,0.336014975
3546,Muscle Pain,Advil,1.153115409
3547,Muscle Pain,Anaprox,0.676735936
3548,Muscle Pain,Aspirin / caffeine / orphenadrine,0.066571962
3549,Muscle Pain,Aspirin / carisoprodol,0.135113655
3550,Muscle Pain,Capsaicin / menthol / methyl salicylate,0.067126339
3551,Muscle Pain,Diclofenac,1.384689589
3552,Muscle Pain,KneeRelief,0.336014975
3553,Muscle Pain,Medrox,0.067126339
3554,Muscle Pain,Methyl salicylate,0.808868621
3555,Muscle Pain,Nabumetone,1.885510643
3556,Muscle Pain,Naproxen,0.956734741
3557,Muscle Pain,Norgesic,0.805272405
3558,Muscle Pain,Norgesic Forte,0
3559,Muscle Pain,Salonpas Pain Patch,0.175880834
3560,Muscle Pain,Voltaren,2.530111876
3561,Muscle Pain,Zipsor,1.482341602
3562,Muscle Spasm,Amrix,0.078456931
3563,Muscle Spasm,Aspirin / caffeine / orphenadrine,0.102151606
3564,Muscle Spasm,Aspirin / carisoprodol,0.123121379
3565,Muscle Spasm,Aspirin / carisoprodol / codeine,0.055783257
3566,Muscle Spasm,Baclofen,0.205363343
3567,Muscle Spasm,Carisoprodol,0.229639335
3568,Muscle Spasm,Chlorzoxazone,0.166808192
3569,Muscle Spasm,Cyclobenzaprine,0.121914263
3570,Muscle Spasm,Diazepam,0.193883546
3571,Muscle Spasm,Diazepam Intensol,0.125750232
3572,Muscle Spasm,Fexmid,0.128292944
3573,Muscle Spasm,Flexeril,0.174101666
3574,Muscle Spasm,Lioresal,0.772693889
3575,Muscle Spasm,Lioresal Intrathecal,0.090075125
3576,Muscle Spasm,Lorzone,0.187543061
3577,Muscle Spasm,Metaxalone,0.1839084
3578,Muscle Spasm,Methocarbamol,0.16713245
3579,Muscle Spasm,Norflex,0.234859681
3580,Muscle Spasm,Norgesic,0.051582224
3581,Muscle Spasm,Norgesic Forte,0.044797208
3582,Muscle Spasm,Orphenadrine,0.066217736
3583,Muscle Spasm,Robaxin,0.294266837
3584,Muscle Spasm,Robaxin-750,0.226927196
3585,Muscle Spasm,Skelaxin,0.182045217
3586,Muscle Spasm,Soma,0.298838866
3587,Muscle Spasm,Soma Compound,0.069337198
3588,Muscle Spasm,Soma Compound with Codeine,0.055494666
3589,Muscle Spasm,Tizanidine,0.202996103
3590,Muscle Spasm,Valium,0.253639468
3591,Muscle Spasm,Zanaflex,0.406728375
3592,Muscle Twitching,Baclofen,48.50743349
3593,Myasthenia Gravis,CellCept,19.06020394
3594,Myasthenia Gravis,Mestinon,8.415707722
3595,Myasthenia Gravis,Mycophenolate mofetil,1.410123155
3596,Myasthenia Gravis,Pyridostigmine,6.118178198
3597,"Mycobacterium avium-intracellulare, Treatment",Ethambutol,3.222132951
3598,"Mycobacterium avium-intracellulare, Treatment",Rifampin,4.541018158
3599,Mycoplasma Pneumonia,Clarithromycin,2.436087936
3600,Myelodysplastic Syndrome,Azacitidine,7.985144501
3601,Myelodysplastic Syndrome,Vidaza,17.45160452
3602,Myeloproliferative Disorders,Imatinib,2.49990046
3603,Myxedema Coma,Synthroid,72.35557055
3604,NSAID-Induced Gastric Ulce,Esomeprazole,11.53231556
3605,NSAID-Induced Gastric Ulce,Nexium,8.123697653
3606,NSAID-Induced Gastric Ulce,Prevacid,8.361620486
3607,NSAID-Induced Ulcer Prophylaxis,Duexis,1.249494523
3608,NSAID-Induced Ulcer Prophylaxis,Esomeprazole / naproxen,27.988199
3609,NSAID-Induced Ulcer Prophylaxis,Famotidine / ibuprofen,0
3610,NSAID-Induced Ulcer Prophylaxis,Vimovo,34.988199
3611,Narcolepsy,Adderall,0.602307026
3612,Narcolepsy,Adderall XR,0.470969678
3613,Narcolepsy,Amphetamine / dextroamphetamine,0.421821554
3614,Narcolepsy,Armodafinil,0.144958842
3615,Narcolepsy,Concerta,0.25725157
3616,Narcolepsy,Desvenlafaxine,0.54646967
3617,Narcolepsy,Dexedrine,0.660483358
3618,Narcolepsy,Dextroamphetamine,0.370735582
3619,Narcolepsy,Ephedrine,0.071522125
3620,Narcolepsy,Evekeo,0
3621,Narcolepsy,Lisdexamfetamine,0.175364128
3622,Narcolepsy,Methylin,0.279803013
3623,Narcolepsy,Methylphenidate,0.295537823
3624,Narcolepsy,Modafinil,0.278763131
3625,Narcolepsy,Nuvigil,0.206591233
3626,Narcolepsy,Pristiq,0.54646967
3627,Narcolepsy,Provigil,0.326931305
3628,Narcolepsy,Ritalin,0.59952609
3629,Narcolepsy,Sodium oxybate,0.248026751
3630,Narcolepsy,Xyrem,0.230454987
3631,Nasal Carriage of Staphylococcus aureus,Bactroban,18.20609176
3632,Nasal Carriage of Staphylococcus aureus,Mupirocin,3.549102364
3633,Nasal Congestion,Acrivastine / pseudoephedrine,0.174981894
3634,Nasal Congestion,Afrin,0.096126963
3635,Nasal Congestion,Afrin 4 Hour Extra Moisturizing,0.018519717
3636,Nasal Congestion,Afrin NoDrip Sinus,0.1165198
3637,Nasal Congestion,Afrin Original,0
3638,Nasal Congestion,Afrin Sinus,0.031859309
3639,Nasal Congestion,Ayr Saline Nasal,0.004144328
3640,Nasal Congestion,Claritin-D,0.843372582
3641,Nasal Congestion,Claritin-D 12 Hour,0.063084619
3642,Nasal Congestion,Claritin-D 24 Hour,0.072186598
3643,Nasal Congestion,Dallergy,0
3644,Nasal Congestion,Dexbrompheniramine / pseudoephedrine,0.263711992
3645,Nasal Congestion,Drixoral Cold and Allergy,0.20515626
3646,Nasal Congestion,Loratadine / pseudoephedrine,0.254659584
3647,Nasal Congestion,Naphazoline,0.617043361
3648,Nasal Congestion,Neo-Synephrine Nasal,0
3649,Nasal Congestion,Nexafed Nasal Decongestant,0.186326254
3650,Nasal Congestion,Norel SR,0.119930612
3651,Nasal Congestion,Nostrilla,0.045711637
3652,Nasal Congestion,Oxymetazoline,0.091256633
3653,Nasal Congestion,Phenylephrine,0.126609968
3654,Nasal Congestion,Privine,0.358381148
3655,Nasal Congestion,Pseudoephedrine,0.311556172
3656,Nasal Congestion,Sodium chloride,0.002570184
3657,Nasal Congestion,Sudafed 24-Hour,0.309265508
3658,Nasal Congestion,Todays Health Nasal  Relief Extra Moisturizing,0.059964399
3659,Nasal Congestion,Vicks Sinex Nasal Spray (old formulation),0.168937966
3660,Nasal Congestion,Xylometazoline,0.119764105
3661,Nasal Polyps,Fluticasone,12.40568368
3662,Nasal Polyps,Mometasone,7.667897493
3663,Nasal Polyps,Nasonex,10.31707468
3664,Nausea/Vomiting,Atarax,0.909043225
3665,Nausea/Vomiting,Ativan,0.321929174
3666,Nausea/Vomiting,Benadryl,0.217730574
3667,Nausea/Vomiting,Bonine,0.089380454
3668,Nausea/Vomiting,Compazine,0.086065274
3669,Nausea/Vomiting,Cyclizine,0
3670,Nausea/Vomiting,Dimenhydrinate,0.22427911
3671,Nausea/Vomiting,Diphenhydramine,0.128229602
3672,Nausea/Vomiting,Dramamine,0.163446018
3673,Nausea/Vomiting,Droperidol,0.005071766
3674,Nausea/Vomiting,Emetrol,0.083173275
3675,Nausea/Vomiting,Ginger,0.022692877
3676,Nausea/Vomiting,Haldol,0.097103107
3677,Nausea/Vomiting,Haloperidol,0.181030595
3678,Nausea/Vomiting,Hydroxyzine,0.19428758
3679,Nausea/Vomiting,Inapsine,0.003381177
3680,Nausea/Vomiting,Lorazepam,0.24894839
3681,Nausea/Vomiting,Meclizine,0.132442726
3682,Nausea/Vomiting,Metoclopramide,0.08049385
3683,Nausea/Vomiting,Ondansetron,0.104516225
3684,Nausea/Vomiting,Phenergan,0.178036517
3685,Nausea/Vomiting,Phosphorated carbohydrate solution,0.115021368
3686,Nausea/Vomiting,Prochlorperazine,0.051298308
3687,Nausea/Vomiting,Promethazine,0.140385181
3688,Nausea/Vomiting,Reglan,0.063122591
3689,Nausea/Vomiting,Scopolamine,0.020993088
3690,Nausea/Vomiting,Tigan,0.060545325
3691,Nausea/Vomiting,Transderm-Scop,0.021952138
3692,Nausea/Vomiting,Trimethobenzamide,0.07569684
3693,Nausea/Vomiting,Vistaril,0.479392187
3694,Nausea/Vomiting,Zofran,0.134186644
3695,Nausea/Vomiting,Zofran ODT,0.09183837
3696,Nausea/Vomiting of Pregnancy,Diclegis,0.1740426
3697,Nausea/Vomiting of Pregnancy,Doxylamine / pyridoxine,0.175212136
3698,"Nausea/Vomiting, Chemotherapy Induced",Aprepitant,1.142837678
3699,"Nausea/Vomiting, Chemotherapy Induced",Ativan,2.960092336
3700,"Nausea/Vomiting, Chemotherapy Induced",Cesamet,0.952666494
3701,"Nausea/Vomiting, Chemotherapy Induced",Dexamethasone,0.579801163
3702,"Nausea/Vomiting, Chemotherapy Induced",Dronabinol,3.527267276
3703,"Nausea/Vomiting, Chemotherapy Induced",Emend,0.720388359
3704,"Nausea/Vomiting, Chemotherapy Induced",Lorazepam,0.993364286
3705,"Nausea/Vomiting, Chemotherapy Induced",Nabilone,0.952666494
3706,"Nausea/Vomiting, Chemotherapy Induced",Ondansetron,1.164920264
3707,"Nausea/Vomiting, Chemotherapy Induced",Rolapitant,0.671566878
3708,"Nausea/Vomiting, Chemotherapy Induced",Sancuso,0.314652381
3709,"Nausea/Vomiting, Chemotherapy Induced",Zofran,2.462250914
3710,"Nausea/Vomiting, Postoperative",Emend,1.272339892
3711,"Nausea/Vomiting, Postoperative",Ondansetron,2.479096246
3712,"Nausea/Vomiting, Postoperative",Reglan,8.380673039
3713,"Nausea/Vomiting, Postoperative",Zofran,0.067764721
3714,"Nausea/Vomiting, Radiation Induced",Zofran,19.84818597
3715,Neck Pain,Naproxen,0.931053758
3716,Nephrocalcinosis,Hydrochlorothiazide,62.81973267
3717,Nephrotic Syndrome,CellCept,18.97773604
3718,Nephrotic Syndrome,Mycophenolate mofetil,12.6444027
3719,Nephrotic Syndrome,Prednisolone,0.44122677
3720,Neuralgia,Baclofen,0.12620385
3721,Neuralgia,Keppra,0.11464723
3722,Neuralgia,Levetiracetam,0.027444728
3723,Neuralgia,Lioresal,0.003131257
3724,Neuralgia,Lyrica,2.350848779
3725,Neuralgia,Methylprednisolone,0.585471848
3726,Neuralgia,Nortriptyline,1.607021968
3727,Neuralgia,Pregabalin,2.014944573
3728,Neuropathic Pain,Gabapentin,0.209992242
3729,Neuropathic Pain,Lidocaine,0.121317737
3730,Neuropathic Pain,Lyrica,0.888101746
3731,Neuropathic Pain,Oxcarbazepine,0.090724119
3732,Neuropathic Pain,Pregabalin,0.81944375
3733,Neurosurgery,Dilantin,29.66686893
3734,Neutropenia,Neupogen,61.52655631
3735,Neutropenia Associated with Chemotherapy,Filgrastim,4.032064839
3736,Neutropenia Associated with Chemotherapy,Neulasta,2.079923735
3737,Neutropenia Associated with Chemotherapy,Pegfilgrastim,1.402654059
3738,New Daily Persistent Headache,Sumatriptan,5.478952065
3739,Night Terrors,Clonazepam,4.642598325
3740,Night Terrors,Diazepam,8.731175444
3741,Night Terrors,Klonopin,15.49922173
3742,Nightmares,Prazosin,11.50509224
3743,Nocturnal Leg Cramps,Carisoprodol,49.55687426
3744,Nocturnal Leg Cramps,Qualaquin,8.325144053
3745,Nocturnal Leg Cramps,Quinine,12.84024933
3746,Non-Hodgkin's Lymphoma,Bendamustine,17.08038259
3747,Non-Hodgkin's Lymphoma,Rituxan,18.90868123
3748,Non-Hodgkin's Lymphoma,Rituximab,12.21256087
3749,Non-Hodgkin's Lymphoma,Treanda,17.08038259
3750,Non-Small Cell Lung Cance,Crizotinib,0
3751,Non-Small Cell Lung Cance,Erlotinib,3.555439905
3752,Non-Small Cell Lung Cance,Gefitinib,2.686848095
3753,Non-Small Cell Lung Cance,Iressa,1.233354686
3754,Non-Small Cell Lung Cance,Nivolumab,0.513065118
3755,Non-Small Cell Lung Cance,Opdivo,0.05171392
3756,Non-Small Cell Lung Cance,Paclitaxel,1.362702597
3757,Non-Small Cell Lung Cance,Pembrolizumab,0
3758,Non-Small Cell Lung Cance,Tarceva,5.503031051
3759,Non-Small Cell Lung Cance,Taxol,1.089975325
3760,Non-Small Cell Lung Cance,Xalkori,0
3761,Nonalcoholic Fatty Liver Disease,Orlistat,0.170849301
3762,Noninfectious Colitis,Dicyclomine,51.77169049
3763,Not Listed / Othe,Acetaminophen / hydrocodone,0
3764,Not Listed / Othe,Acetaminophen / tramadol,0.071306883
3765,Not Listed / Othe,Acyclovir,0.052330429
3766,Not Listed / Othe,Alprazolam,0.023485945
3767,Not Listed / Othe,Amikacin,0.086897375
3768,Not Listed / Othe,Amitriptyline,0.024834244
3769,Not Listed / Othe,Amlodipine,0.022257837
3770,Not Listed / Othe,Amlodipine / benazepril,0.024850817
3771,Not Listed / Othe,Amphetamine / dextroamphetamine,0.013239315
3772,Not Listed / Othe,Apixaban,0.021659486
3773,Not Listed / Othe,Aripiprazole,0.036033533
3774,Not Listed / Othe,Armodafinil,0.018546886
3775,Not Listed / Othe,Atenolol,0.357176849
3776,Not Listed / Othe,Atropine,0.063746455
3777,Not Listed / Othe,Azelastine,0.027730559
3778,Not Listed / Othe,Azithromycin,0.021030638
3779,Not Listed / Othe,Bacitracin / neomycin / polymyxin b,0.037305846
3780,Not Listed / Othe,Baclofen,0.03903669
3781,Not Listed / Othe,Biotin,0.477147639
3782,Not Listed / Othe,Brimonidine,0.003206943
3783,Not Listed / Othe,Buprenorphine,0.024784514
3784,Not Listed / Othe,Buprenorphine / naloxone,0.006711547
3785,Not Listed / Othe,Bupropion,0.012761839
3786,Not Listed / Othe,Cetirizine,0.074602967
3787,Not Listed / Othe,Ciprofloxacin,0.029548911
3788,Not Listed / Othe,Citalopram,0.136746718
3789,Not Listed / Othe,Clarithromycin,0.010805545
3790,Not Listed / Othe,Clindamycin,0.031484883
3791,Not Listed / Othe,Clonazepam,0.014832511
3792,Not Listed / Othe,Cyclobenzaprine,0.017567836
3793,Not Listed / Othe,Cyproheptadine,0.059708996
3794,Not Listed / Othe,Dasatinib,0.022330577
3795,Not Listed / Othe,Desmopressin,0.044503651
3796,Not Listed / Othe,Desvenlafaxine,0.01115438
3797,Not Listed / Othe,Dexamethasone,0.058820589
3798,Not Listed / Othe,Diazepam,0.029815203
3799,Not Listed / Othe,Diclofenac,0
3800,Not Listed / Othe,Doxazosin,0.181276185
3801,Not Listed / Othe,Doxepin,0.284077404
3802,Not Listed / Othe,Doxylamine,0.445694947
3803,Not Listed / Othe,Duloxetine,0
3804,Not Listed / Othe,Efavirenz / emtricitabine / tenofovir,0
3805,Not Listed / Othe,Electrolyte replacement solutions,0
3806,Not Listed / Othe,Escitalopram,0
3807,Not Listed / Othe,Ethinyl estradiol / norethindrone,0
3808,Not Listed / Othe,Ethinyl estradiol / norgestrel,0.003727785
3809,Not Listed / Othe,Exenatide,0
3810,Not Listed / Othe,Fexofenadine,0.012395643
3811,Not Listed / Othe,Fexofenadine / pseudoephedrine,0.087045283
3812,Not Listed / Othe,Fluoxetine / olanzapine,0.019896877
3813,Not Listed / Othe,Gabapentin,0.038697678
3814,Not Listed / Othe,Gatifloxacin,0
3815,Not Listed / Othe,Hydrocodone,0.065917635
3816,Not Listed / Othe,Hydromorphone,0.012431133
3817,Not Listed / Othe,Hydroxyurea,0.642674559
3818,Not Listed / Othe,Hydroxyzine,0.040987877
3819,Not Listed / Othe,Indapamide,0.632653907
3820,Not Listed / Othe,Indomethacin,0.002665696
3821,Not Listed / Othe,Irbesartan,0.311353704
3822,Not Listed / Othe,Isotretinoin,0.012436404
3823,Not Listed / Othe,Lactulose,0.247036806
3824,Not Listed / Othe,Lamotrigine,0
3825,Not Listed / Othe,Levetiracetam,0.059665337
3826,Not Listed / Othe,Levocetirizine,0.014399633
3827,Not Listed / Othe,Levofloxacin,0.018847354
3828,Not Listed / Othe,Levonorgestrel,0
3829,Not Listed / Othe,Levothyroxine,0.042255338
3830,Not Listed / Othe,Liraglutide,0.068658798
3831,Not Listed / Othe,Lisdexamfetamine,0
3832,Not Listed / Othe,Lisinopril,0.475776027
3833,Not Listed / Othe,Lithium,0.592443038
3834,Not Listed / Othe,Loratadine,0.063489368
3835,Not Listed / Othe,Lorazepam,0.069587005
3836,Not Listed / Othe,Lurasidone,0
3837,Not Listed / Othe,Meclizine,0.145103868
3838,Not Listed / Othe,Melatonin,0.111559652
3839,Not Listed / Othe,Meloxicam,0.04970375
3840,Not Listed / Othe,Methadone,0.216741627
3841,Not Listed / Othe,Methscopolamine,0.009610299
3842,Not Listed / Othe,Methylphenidate,0.009600602
3843,Not Listed / Othe,Metoclopramide,0.012409225
3844,Not Listed / Othe,Metoprolol,0.108135239
3845,Not Listed / Othe,Metronidazole,0.019897535
3846,Not Listed / Othe,Minocycline,0
3847,Not Listed / Othe,Mirtazapine,0.09151843
3848,Not Listed / Othe,Mometasone,0.087029859
3849,Not Listed / Othe,Morphine,0.019711254
3850,Not Listed / Othe,Multivitamin with iron,0.073511606
3851,Not Listed / Othe,Nabumetone,0.098571593
3852,Not Listed / Othe,Naproxen,0.012420261
3853,Not Listed / Othe,Nicotine,0
3854,Not Listed / Othe,Norethindrone,0.026667042
3855,Not Listed / Othe,Nortriptyline,0.009882858
3856,Not Listed / Othe,Nystatin / triamcinolone,0
3857,Not Listed / Othe,Olanzapine,0.043829235
3858,Not Listed / Othe,Opium,0.025638764
3859,Not Listed / Othe,Oxcarbazepine,0.062188874
3860,Not Listed / Othe,Oxybutynin,0.217505602
3861,Not Listed / Othe,Oxycodone,0.028321106
3862,Not Listed / Othe,Paroxetine,0
3863,Not Listed / Othe,Phenazopyridine,0.002558542
3864,Not Listed / Othe,Phentermine,0.025810141
3865,Not Listed / Othe,Phenytoin,0
3866,Not Listed / Othe,Promethazine,0.059805441
3867,Not Listed / Othe,Propranolol,0
3868,Not Listed / Othe,Pseudoephedrine,0.111801251
3869,Not Listed / Othe,Quetiapine,0
3870,Not Listed / Othe,Ranitidine,0.146734657
3871,Not Listed / Othe,Ropinirole,0.024064503
3872,Not Listed / Othe,Sertraline,0
3873,Not Listed / Othe,Sodium hyaluronate,0
3874,Not Listed / Othe,St. john's wort,0.658988042
3875,Not Listed / Othe,Sumatriptan,0.025821258
3876,Not Listed / Othe,Tamoxifen,0.528706371
3877,Not Listed / Othe,Temazepam,0.056113512
3878,Not Listed / Othe,Terbinafine,0.037306756
3879,Not Listed / Othe,Teriparatide,0.009866755
3880,Not Listed / Othe,Testosterone,0.062532692
3881,Not Listed / Othe,Thyroid desiccated,0.074626197
3882,Not Listed / Othe,Tizanidine,0.045003443
3883,Not Listed / Othe,Topiramate,0.042638209
3884,Not Listed / Othe,Tramadol,0.059088237
3885,Not Listed / Othe,Trazodone,0.075626678
3886,Not Listed / Othe,Undecylenic acid,0.037265875
3887,Not Listed / Othe,Vancomycin,0.000360431
3888,Not Listed / Othe,Varenicline,0
3889,Not Listed / Othe,Venlafaxine,0.073904665
3890,Not Listed / Othe,Vilazodone,0.012435791
3891,Not Listed / Othe,Zaleplon,0.059579491
3892,Not Listed / Othe,Zolpidem,0
3893,Obesity,Adipex-P,0.083361479
3894,Obesity,Adipost,0.161286931
3895,Obesity,Alli,0.092461552
3896,Obesity,Aplenzin,0.059278234
3897,Obesity,Belviq,0.084469666
3898,Obesity,Benzphetamine,0.037731132
3899,Obesity,Bontril Slow Release,0.120720915
3900,Obesity,Bupropion,0.172828991
3901,Obesity,Bupropion / naltrexone,0.0368563
3902,Obesity,Chorionic gonadotropin (hcg),0.022836914
3903,Obesity,Contrave,0.040666782
3904,Obesity,Didrex,0.027500901
3905,Obesity,Diethylpropion,0.067745839
3906,Obesity,Fastin,0.130726944
3907,Obesity,Liraglutide,0.036463996
3908,Obesity,Lomaira,0.003713846
3909,Obesity,Lorcaserin,0.092717506
3910,Obesity,Meridia,0.050393902
3911,Obesity,Orlistat,0.073531413
3912,Obesity,Phendiet,0.035355806
3913,Obesity,Phendimetrazine,0.071089751
3914,Obesity,Phentermine,0.038021034
3915,Obesity,Phentermine / topiramate,0.074840563
3916,Obesity,Pregnyl,0.027275651
3917,Obesity,Pristiq,0.020321344
3918,Obesity,Qsymia,0.071620365
3919,Obesity,Saxenda,0.032846046
3920,Obesity,Tenuate,0.0768392
3921,Obesity,Tenuate Dospan,0.090042305
3922,Obesity,Topamax,0.289826478
3923,Obesity,Topiramate,0.138549492
3924,Obesity,Victoza,0.113639751
3925,Obesity,Wellbutrin SR,0.143297245
3926,Obesity,Wellbutrin XL,0.168094765
3927,Obesity,Xenical,0.185350352
3928,Obsessive Compulsive Disorde,Abilify,0.06461868
3929,Obsessive Compulsive Disorde,Anafranil,0.616320359
3930,Obsessive Compulsive Disorde,Aripiprazole,0.134121574
3931,Obsessive Compulsive Disorde,Celexa,0.196812434
3932,Obsessive Compulsive Disorde,Citalopram,0.352111956
3933,Obsessive Compulsive Disorde,Clomipramine,0.388498203
3934,Obsessive Compulsive Disorde,Clonazepam,0.531155347
3935,Obsessive Compulsive Disorde,Effexor XR,0.655874898
3936,Obsessive Compulsive Disorde,Escitalopram,0.479591926
3937,Obsessive Compulsive Disorde,Fluoxetine,0.370955419
3938,Obsessive Compulsive Disorde,Fluvoxamine,0.398229935
3939,Obsessive Compulsive Disorde,Lexapro,0.577300697
3940,Obsessive Compulsive Disorde,Luvox,0.576935007
3941,Obsessive Compulsive Disorde,Luvox CR,0.416616579
3942,Obsessive Compulsive Disorde,Mirtazapine,0.208882471
3943,Obsessive Compulsive Disorde,Olanzapine,0.167541911
3944,Obsessive Compulsive Disorde,Paroxetine,0.733823175
3945,Obsessive Compulsive Disorde,Paxil,0.57452673
3946,Obsessive Compulsive Disorde,Prozac,0.671379528
3947,Obsessive Compulsive Disorde,Quetiapine,0.132359893
